shipment_id,date_arrivee_port,terminal,type_marchandise,volume_evp,volume_journalier_terminal,compagnie_transport,destination_finale,distance_corridor_km,jour_semaine,saison,statut_douane,temps_sejour_port_heures,temps_retour_conteneur_vide_heures,retard_corridor,cout_detention_estime_fcfa
CRI-03309,2024-10-20,Terminal à Conteneurs,Import général,3,233,Transporteur E,Kaédi (Mauritanie),475.6,Dimanche,pluies,dédouané avant arrivée,56.4,25.3,False,188793
CRI-03310,2024-10-20,Môle 8,Import général,1,220,Transporteur indépendant,Bamako (Mali),1202.1,Dimanche,pluies,bloqué (litige/documents),82.4,41.1,True,258991
CRI-03311,2024-10-20,Terminal Roulier,Équipements industriels,1,240,Transporteur F,Bamako (Mali),1263.5,Dimanche,pluies,dédouané avant arrivée,40.0,25.5,True,0
CRI-03312,2024-10-20,Terminal à Conteneurs,Import général,1,296,Transporteur E,Dakar (local),19.7,Dimanche,pluies,dédouanement en cours,62.1,15.1,True,25512
CRI-03313,2024-10-20,Terminal Roulier,Denrées alimentaires,1,264,Transporteur E,Touba,190.9,Dimanche,pluies,dédouané avant arrivée,23.7,43.1,True,0
CRI-03314,2024-10-20,Terminal à Conteneurs,Import général,1,305,Transporteur B,Bamako (Mali),1211.4,Dimanche,pluies,dédouané avant arrivée,39.7,41.6,True,42650
CRI-03315,2024-10-20,Terminal à Conteneurs,Hydrocarbures,2,298,Transporteur indépendant,Dakar (local),20.0,Dimanche,pluies,dédouané avant arrivée,59.4,27.2,True,152132
CRI-03316,2024-10-20,Môle 3,Hydrocarbures,2,280,Transporteur E,Tambacounda,483.6,Dimanche,pluies,dédouanement en cours,48.1,48.1,False,325169
CRI-03317,2024-10-20,Môle 1,Matériaux de construction,1,256,Transporteur indépendant,Kayes (Mali),908.7,Dimanche,pluies,dédouanement en cours,120.2,59.6,True,573216
CRI-03318,2024-10-21,Môle 8,Matériaux de construction,1,377,Transporteur indépendant,Bamako (Mali),1290.6,Lundi,pluies,dédouané avant arrivée,47.3,38.9,True,85037
CRI-03319,2024-10-21,Môle 3,Hydrocarbures,1,427,Transporteur G,Touba,182.5,Lundi,pluies,dédouané avant arrivée,41.3,68.8,True,231415
CRI-03320,2024-10-21,Terminal Roulier,Denrées alimentaires,2,369,Transporteur A,Thiès,70.7,Lundi,pluies,dédouanement en cours,85.8,32.1,False,433390
CRI-03321,2024-10-21,Terminal Roulier,Import général,2,501,Transporteur D,Dakar (local),20.4,Lundi,pluies,bloqué (litige/documents),119.6,89.9,True,1474568
CRI-03322,2024-10-21,Môle 8,Import général,4,429,Transporteur C,Ziguinchor,457.0,Lundi,pluies,dédouanement en cours,114.0,65.2,True,2789398
CRI-03323,2024-10-21,Môle 8,Biens de consommation,2,475,Transporteur E,Tambacounda,472.2,Lundi,pluies,dédouané avant arrivée,90.1,51.5,True,700438
CRI-03324,2024-10-21,Terminal à Conteneurs,Denrées alimentaires,1,426,Transporteur indépendant,Dakar (local),20.4,Lundi,pluies,dédouanement en cours,128.4,54.2,True,707909
CRI-03325,2024-10-21,Môle 3,Hydrocarbures,3,466,Transporteur C,Tambacounda,473.4,Lundi,pluies,dédouanement en cours,98.6,66.9,True,1544494
CRI-03326,2024-10-21,Terminal à Conteneurs,Matériaux de construction,1,430,Transporteur G,Thiès,74.1,Lundi,pluies,dédouanement en cours,115.0,40.5,False,435206
CRI-03327,2024-10-21,Terminal Roulier,Denrées alimentaires,2,386,Transporteur F,Tambacounda,456.2,Lundi,pluies,dédouanement en cours,44.5,48.4,True,282955
CRI-03328,2024-10-21,Terminal à Conteneurs,Import général,3,370,Transporteur indépendant,Tambacounda,448.4,Lundi,pluies,dédouanement en cours,92.2,28.8,True,739808
CRI-03329,2024-10-21,Môle 3,Matériaux de construction,1,514,Transporteur F,Kayes (Mali),912.8,Lundi,pluies,dédouané avant arrivée,109.5,63.2,True,661358
CRI-03330,2024-10-21,Terminal à Conteneurs,Matériaux de construction,3,419,Transporteur indépendant,Kaédi (Mauritanie),473.3,Lundi,pluies,dédouanement en cours,70.2,43.8,True,844813
CRI-03331,2024-10-22,Môle 1,Import général,1,302,Transporteur E,Kaolack,181.3,Mardi,pluies,dédouané avant arrivée,37.4,53.5,True,115315
CRI-03332,2024-10-22,Terminal à Conteneurs,Biens de consommation,1,362,Transporteur D,Kaolack,189.5,Mardi,pluies,dédouané avant arrivée,82.2,42.9,True,268807
CRI-03333,2024-10-22,Môle 3,Biens de consommation,2,485,Transporteur F,Tambacounda,467.5,Mardi,pluies,dédouané avant arrivée,79.3,42.5,True,536227
CRI-03334,2024-10-22,Môle 3,Équipements industriels,4,492,Transporteur indépendant,Tambacounda,461.9,Mardi,pluies,dédouanement en cours,74.6,82.7,True,2102526
CRI-03335,2024-10-22,Môle 3,Import général,1,402,Transporteur A,Bamako (Mali),1235.0,Mardi,pluies,bloqué (litige/documents),107.4,47.6,True,444634
CRI-03336,2024-10-22,Terminal à Conteneurs,Matériaux de construction,3,351,Transporteur indépendant,Bamako (Mali),1206.4,Mardi,pluies,dédouané avant arrivée,39.6,45.8,True,218300
CRI-03337,2024-10-22,Terminal à Conteneurs,Denrées alimentaires,2,500,Transporteur B,Dakar (local),20.1,Mardi,pluies,dédouanement en cours,70.8,35.2,True,448554
CRI-03338,2024-10-22,Môle 8,Denrées alimentaires,4,354,Transporteur E,Dakar (local),20.6,Mardi,pluies,dédouané avant arrivée,53.1,23.2,True,114033
CRI-03339,2024-10-22,Môle 3,Biens de consommation,1,460,Transporteur D,Kaolack,192.0,Mardi,pluies,dédouanement en cours,102.7,39.2,True,377756
CRI-03340,2024-10-23,Terminal à Conteneurs,Denrées alimentaires,2,396,Transporteur E,Kayes (Mali),928.1,Mercredi,pluies,dédouané avant arrivée,48.7,25.9,True,24471
CRI-03341,2024-10-23,Terminal à Conteneurs,Import général,2,380,Transporteur B,Bamako (Mali),1244.6,Mercredi,pluies,dédouané avant arrivée,88.8,78.4,True,1230604
CRI-03342,2024-10-23,Terminal à Conteneurs,Biens de consommation,2,394,Transporteur E,Ziguinchor,467.7,Mercredi,pluies,dédouané avant arrivée,64.6,37.3,True,394889
CRI-03343,2024-10-23,Terminal à Conteneurs,Équipements industriels,1,393,Transporteur E,Bamako (Mali),1247.1,Mercredi,pluies,dédouanement en cours,89.4,54.1,True,476387
CRI-03344,2024-10-23,Môle 3,Import général,1,327,Transporteur G,Dakar (local),20.2,Mercredi,pluies,dédouané avant arrivée,71.1,40.0,True,213388
CRI-03345,2024-10-23,Môle 8,Biens de consommation,2,442,Transporteur B,Bamako (Mali),1261.0,Mercredi,pluies,dédouané avant arrivée,115.0,48.3,True,864535
CRI-03346,2024-10-23,Terminal à Conteneurs,Biens de consommation,2,420,Transporteur D,Kaolack,183.5,Mercredi,pluies,dédouanement en cours,92.7,48.5,True,688632
CRI-03347,2024-10-23,Môle 1,Matériaux de construction,1,345,Transporteur indépendant,Dakar (local),20.4,Mercredi,pluies,dédouanement en cours,89.3,29.2,True,311462
CRI-03348,2024-10-23,Môle 8,Import général,3,457,Transporteur E,Bamako (Mali),1216.4,Mercredi,pluies,dédouanement en cours,82.4,44.7,True,834755
CRI-03349,2024-10-23,Môle 8,Matériaux de construction,3,323,Transporteur A,Kayes (Mali),928.7,Mercredi,pluies,bloqué (litige/documents),151.7,23.0,True,2042856
CRI-03350,2024-10-23,Terminal à Conteneurs,Denrées alimentaires,2,362,Transporteur B,Touba,189.4,Mercredi,pluies,bloqué (litige/documents),118.7,31.9,False,1078160
CRI-03351,2024-10-23,Môle 8,Biens de consommation,1,374,Transporteur F,Thiès,66.9,Mercredi,pluies,dédouanement en cours,88.3,54.5,False,375660
CRI-03352,2024-10-23,Terminal à Conteneurs,Import général,1,361,Transporteur C,Dakar (local),19.3,Mercredi,pluies,dédouané avant arrivée,60.7,52.1,False,229630
CRI-03353,2024-10-24,Môle 1,Import général,2,356,Transporteur B,Dakar (local),19.2,Jeudi,pluies,bloqué (litige/documents),126.2,51.3,False,1199738
CRI-03354,2024-10-24,Terminal à Conteneurs,Import général,3,347,Transporteur F,Dakar (local),20.5,Jeudi,pluies,bloqué (litige/documents),173.2,48.3,False,2088842
CRI-03355,2024-10-24,Môle 3,Denrées alimentaires,1,394,Transporteur B,Dakar (local),19.7,Jeudi,pluies,dédouané avant arrivée,119.0,64.2,False,619509
CRI-03356,2024-10-24,Môle 1,Import général,1,364,Transporteur C,Dakar (local),19.4,Jeudi,pluies,dédouanement en cours,91.9,40.1,True,317192
CRI-03357,2024-10-24,Terminal à Conteneurs,Biens de consommation,1,531,Transporteur D,Kaédi (Mauritanie),486.5,Jeudi,pluies,bloqué (litige/documents),117.8,116.5,True,812963
CRI-03358,2024-10-24,Terminal à Conteneurs,Import général,1,315,Transporteur F,Bamako (Mali),1239.1,Jeudi,pluies,dédouanement en cours,68.5,43.4,True,274090
CRI-03359,2024-10-24,Môle 1,Hydrocarbures,1,371,Transporteur G,Bamako (Mali),1178.9,Jeudi,pluies,dédouanement en cours,73.2,43.1,True,280992
CRI-03360,2024-10-25,Môle 1,Biens de consommation,2,443,Transporteur E,Kayes (Mali),977.9,Vendredi,pluies,bloqué (litige/documents),128.5,29.0,True,802710
CRI-03361,2024-10-25,Terminal Roulier,Équipements industriels,1,384,Transporteur E,Bamako (Mali),1191.9,Vendredi,pluies,dédouanement en cours,85.7,26.9,True,229881
CRI-03362,2024-10-25,Môle 3,Import général,2,321,Transporteur A,Dakar (local),19.1,Vendredi,pluies,dédouané avant arrivée,45.9,44.3,False,186181
CRI-03363,2024-10-25,Môle 8,Matériaux de construction,1,347,Transporteur G,Bamako (Mali),1198.4,Vendredi,pluies,dédouanement en cours,71.8,32.6,True,154474
CRI-03364,2024-10-25,Terminal à Conteneurs,Hydrocarbures,1,323,Transporteur G,Kayes (Mali),966.5,Vendredi,pluies,dédouané avant arrivée,59.2,41.8,True,180176
CRI-03365,2024-10-25,Terminal à Conteneurs,Denrées alimentaires,1,362,Transporteur E,Bamako (Mali),1202.4,Vendredi,pluies,dédouanement en cours,74.8,32.2,True,184260
CRI-03366,2024-10-25,Môle 8,Hydrocarbures,4,279,Transporteur D,Dakar (local),20.5,Vendredi,pluies,dédouané avant arrivée,41.5,30.3,False,0
CRI-03367,2024-10-25,Môle 1,Denrées alimentaires,2,322,Transporteur F,Kaédi (Mauritanie),475.6,Vendredi,pluies,dédouané avant arrivée,87.3,44.4,False,826576
CRI-03368,2024-10-25,Terminal à Conteneurs,Denrées alimentaires,3,330,Transporteur G,Kaolack,187.6,Vendredi,pluies,bloqué (litige/documents),82.8,35.8,False,949230
CRI-03369,2024-10-25,Terminal à Conteneurs,Biens de consommation,1,337,Transporteur C,Dakar (local),20.3,Vendredi,pluies,dédouané avant arrivée,66.1,35.3,False,144205
CRI-03370,2024-10-25,Terminal à Conteneurs,Import général,1,382,Transporteur E,Thiès,69.7,Vendredi,pluies,dédouané avant arrivée,100.5,39.8,False,436803
CRI-03371,2024-10-25,Terminal à Conteneurs,Matériaux de construction,2,479,Transporteur A,Tambacounda,476.8,Vendredi,pluies,dédouanement en cours,60.0,82.4,False,800739
CRI-03372,2024-10-25,Terminal à Conteneurs,Matériaux de construction,2,368,Transporteur B,Kayes (Mali),942.5,Vendredi,pluies,dédouanement en cours,84.5,27.8,True,420537
CRI-03373,2024-10-25,Môle 1,Matériaux de construction,2,332,Transporteur F,Dakar (local),20.2,Vendredi,pluies,dédouané avant arrivée,60.5,27.4,False,195857
CRI-03374,2024-10-26,Terminal Roulier,Import général,1,428,Transporteur C,Thiès,68.8,Samedi,pluies,bloqué (litige/documents),180.4,64.0,True,995872
CRI-03375,2024-10-26,Môle 8,Matériaux de construction,1,337,Transporteur C,Tambacounda,505.3,Samedi,pluies,dédouané avant arrivée,42.6,31.8,False,14710
CRI-03376,2024-10-26,Môle 3,Denrées alimentaires,2,367,Transporteur indépendant,Dakar (local),20.0,Samedi,pluies,dédouanement en cours,81.3,15.4,True,323776
CRI-03377,2024-10-26,Terminal à Conteneurs,Équipements industriels,1,365,Transporteur C,Bamako (Mali),1228.6,Samedi,pluies,dédouanement en cours,40.9,47.4,True,107234
CRI-03378,2024-10-26,Môle 1,Équipements industriels,1,343,Transporteur D,Kaolack,183.7,Samedi,pluies,dédouanement en cours,78.4,33.8,True,184822
CRI-03379,2024-10-26,Môle 1,Import général,1,342,Transporteur A,Thiès,70.6,Samedi,pluies,dédouané avant arrivée,28.9,67.7,False,165731
CRI-03380,2024-10-26,Môle 3,Matériaux de construction,1,375,Transporteur E,Bamako (Mali),1260.2,Samedi,pluies,dédouanement en cours,76.8,46.0,True,283575
CRI-03381,2024-10-26,Môle 1,Denrées alimentaires,1,458,Transporteur E,Tambacounda,475.7,Samedi,pluies,dédouanement en cours,78.3,47.7,True,327288
CRI-03382,2024-10-26,Môle 3,Biens de consommation,3,327,Transporteur B,Tambacounda,453.9,Samedi,pluies,dédouanement en cours,68.1,67.7,False,1313808
CRI-03383,2024-10-26,Môle 3,Biens de consommation,1,349,Transporteur B,Tambacounda,457.6,Samedi,pluies,dédouané avant arrivée,50.0,75.4,False,364224
CRI-03384,2024-10-26,Terminal à Conteneurs,Matériaux de construction,4,396,Transporteur C,Kaolack,191.8,Samedi,pluies,dédouanement en cours,58.8,53.5,True,941502
CRI-03385,2024-10-26,Terminal à Conteneurs,Hydrocarbures,1,413,Transporteur G,Bamako (Mali),1185.8,Samedi,pluies,dédouanement en cours,136.9,85.6,True,955063
CRI-03386,2024-10-26,Môle 8,Matériaux de construction,2,352,Transporteur G,Kayes (Mali),930.4,Samedi,pluies,dédouané avant arrivée,45.2,44.5,True,229173
CRI-03387,2024-10-26,Terminal Roulier,Hydrocarbures,2,477,Transporteur C,Kaolack,190.6,Samedi,pluies,dédouané avant arrivée,44.3,34.5,True,87095
CRI-03388,2024-10-26,Terminal à Conteneurs,Import général,1,338,Transporteur C,Bamako (Mali),1228.6,Samedi,pluies,dédouanement en cours,29.4,54.3,True,61146
CRI-03389,2024-10-26,Terminal à Conteneurs,Import général,1,309,Transporteur E,Bamako (Mali),1241.1,Samedi,pluies,dédouané avant arrivée,36.0,11.0,True,0
CRI-03390,2024-10-27,Terminal à Conteneurs,Import général,2,326,Transporteur D,Ziguinchor,432.0,Dimanche,pluies,dédouané avant arrivée,50.6,61.2,False,467007
CRI-03391,2024-10-27,Terminal à Conteneurs,Import général,1,225,Transporteur F,Thiès,70.9,Dimanche,pluies,dédouanement en cours,70.3,42.0,False,200736
CRI-03392,2024-10-27,Terminal à Conteneurs,Import général,1,321,Transporteur E,Kayes (Mali),914.1,Dimanche,pluies,dédouané avant arrivée,43.3,27.8,True,0
CRI-03393,2024-10-27,Terminal à Conteneurs,Denrées alimentaires,2,261,Transporteur F,Thiès,67.1,Dimanche,pluies,dédouanement en cours,68.3,31.5,False,277275
CRI-03394,2024-10-27,Terminal à Conteneurs,Import général,1,276,Transporteur B,Ziguinchor,425.2,Dimanche,pluies,dédouanement en cours,59.2,52.4,False,238170
CRI-03395,2024-10-27,Môle 8,Import général,1,253,Transporteur F,Dakar (local),20.9,Dimanche,pluies,dédouané avant arrivée,52.0,12.3,False,0
CRI-03396,2024-10-27,Terminal à Conteneurs,Denrées alimentaires,2,264,Transporteur B,Bamako (Mali),1197.6,Dimanche,pluies,dédouané avant arrivée,24.3,42.5,True,0
CRI-03397,2024-10-27,Môle 1,Équipements industriels,3,282,Transporteur A,Touba,189.6,Dimanche,pluies,dédouané avant arrivée,60.0,50.4,False,604654
CRI-03398,2024-10-27,Môle 3,Import général,1,279,Transporteur E,Thiès,69.2,Dimanche,pluies,dédouané avant arrivée,29.7,16.0,True,0
CRI-03399,2024-10-27,Terminal à Conteneurs,Biens de consommation,1,325,Transporteur D,Kaolack,182.0,Dimanche,pluies,dédouané avant arrivée,55.4,29.8,True,80281
CRI-03400,2024-10-27,Môle 3,Import général,1,302,Transporteur D,Bamako (Mali),1184.7,Dimanche,pluies,dédouanement en cours,92.0,45.9,True,391588
CRI-03401,2024-10-27,Môle 3,Biens de consommation,2,274,Transporteur A,Thiès,65.5,Dimanche,pluies,dédouanement en cours,75.4,41.6,False,601162
CRI-03402,2024-10-27,Terminal à Conteneurs,Équipements industriels,1,284,Transporteur indépendant,Bamako (Mali),1221.5,Dimanche,pluies,dédouané avant arrivée,33.1,55.3,True,109066
CRI-03403,2024-10-28,Terminal Roulier,Biens de consommation,2,395,Transporteur E,Bamako (Mali),1217.3,Lundi,pluies,dédouanement en cours,47.2,37.8,True,148386
CRI-03404,2024-10-28,Môle 1,Hydrocarbures,1,407,Transporteur C,Tambacounda,471.7,Lundi,pluies,bloqué (litige/documents),149.2,38.9,True,710426
CRI-03405,2024-10-28,Môle 3,Import général,1,461,Transporteur B,Dakar (local),19.8,Lundi,pluies,dédouané avant arrivée,72.1,54.2,True,264278
CRI-03406,2024-10-28,Terminal Roulier,Denrées alimentaires,1,491,Transporteur B,Bamako (Mali),1209.3,Lundi,pluies,dédouané avant arrivée,100.9,55.1,True,493156
CRI-03407,2024-10-28,Môle 3,Import général,4,456,Transporteur indépendant,Kayes (Mali),933.6,Lundi,pluies,bloqué (litige/documents),79.3,65.4,True,1996868
CRI-03408,2024-10-28,Terminal Roulier,Hydrocarbures,3,435,Transporteur F,Touba,198.2,Lundi,pluies,dédouanement en cours,90.3,46.8,True,1318798
CRI-03409,2024-10-28,Môle 1,Denrées alimentaires,2,475,Transporteur E,Kaolack,182.7,Lundi,pluies,dédouané avant arrivée,91.5,44.0,True,824978
CRI-03410,2024-10-28,Môle 8,Matériaux de construction,1,342,Transporteur A,Tambacounda,463.0,Lundi,pluies,dédouané avant arrivée,59.0,51.0,False,206063
CRI-03411,2024-10-29,Môle 1,Denrées alimentaires,1,437,Transporteur B,Kaédi (Mauritanie),457.2,Mardi,pluies,dédouanement en cours,116.4,43.3,True,592570
CRI-03412,2024-10-29,Môle 1,Denrées alimentaires,3,408,Transporteur D,Tambacounda,478.1,Mardi,pluies,dédouanement en cours,61.3,103.0,True,1645368
CRI-03413,2024-10-29,Môle 3,Import général,1,441,Transporteur F,Touba,188.3,Mardi,pluies,dédouanement en cours,138.6,59.1,False,803445
CRI-03414,2024-10-29,Môle 1,Denrées alimentaires,1,388,Transporteur F,Bamako (Mali),1244.5,Mardi,pluies,dédouané avant arrivée,41.2,44.8,True,74950
CRI-03415,2024-10-29,Terminal Roulier,Denrées alimentaires,3,333,Transporteur A,Bamako (Mali),1173.9,Mardi,pluies,dédouanement en cours,115.7,62.9,True,1840976
CRI-03416,2024-10-29,Terminal à Conteneurs,Import général,4,390,Transporteur A,Bamako (Mali),1234.4,Mardi,pluies,dédouanement en cours,99.3,54.8,True,2187790
CRI-03417,2024-10-29,Môle 1,Matériaux de construction,2,350,Transporteur E,Bamako (Mali),1174.3,Mardi,pluies,dédouanement en cours,80.4,34.2,True,507669
CRI-03418,2024-10-30,Terminal Roulier,Import général,1,350,Transporteur F,Kaolack,192.6,Mercredi,pluies,bloqué (litige/documents),115.1,44.0,False,479538
CRI-03419,2024-10-30,Terminal à Conteneurs,Import général,2,331,Transporteur D,Bamako (Mali),1197.2,Mercredi,pluies,dédouané avant arrivée,36.3,21.7,True,0
CRI-03420,2024-10-30,Môle 1,Biens de consommation,2,422,Transporteur C,Thiès,68.6,Mercredi,pluies,dédouané avant arrivée,63.7,24.8,False,158779
CRI-03421,2024-10-30,Terminal à Conteneurs,Matériaux de construction,3,379,Transporteur A,Dakar (local),20.2,Mercredi,pluies,dédouanement en cours,101.3,45.2,False,1459868
CRI-03422,2024-10-30,Môle 8,Denrées alimentaires,1,326,Transporteur F,Kayes (Mali),919.4,Mercredi,pluies,dédouanement en cours,94.8,44.5,False,398123
CRI-03423,2024-10-30,Môle 8,Biens de consommation,1,338,Transporteur B,Dakar (local),20.3,Mercredi,pluies,dédouané avant arrivée,44.3,65.6,False,237893
CRI-03424,2024-10-30,Môle 1,Import général,2,369,Transporteur F,Kayes (Mali),912.8,Mercredi,pluies,dédouané avant arrivée,43.8,52.3,True,282038
CRI-03425,2024-10-30,Terminal à Conteneurs,Import général,2,367,Transporteur F,Bamako (Mali),1220.7,Mercredi,pluies,dédouanement en cours,106.9,46.6,True,760165
CRI-03426,2024-10-30,Môle 8,Import général,1,334,Transporteur indépendant,Bamako (Mali),1182.5,Mercredi,pluies,dédouanement en cours,96.9,45.9,True,454612
CRI-03427,2024-10-30,Terminal Roulier,Équipements industriels,2,384,Transporteur A,Bamako (Mali),1172.9,Mercredi,pluies,bloqué (litige/documents),219.6,64.6,True,2606838
CRI-03428,2024-10-31,Môle 1,Biens de consommation,1,373,Transporteur G,Ziguinchor,458.9,Jeudi,pluies,bloqué (litige/documents),170.9,25.8,False,748458
CRI-03429,2024-10-31,Terminal Roulier,Denrées alimentaires,1,375,Transporteur E,Bamako (Mali),1173.7,Jeudi,pluies,dédouanement en cours,90.8,49.7,True,311055
CRI-03430,2024-10-31,Terminal Roulier,Import général,2,427,Transporteur E,Touba,190.2,Jeudi,pluies,dédouané avant arrivée,59.5,46.0,True,443192
CRI-03431,2024-10-31,Môle 3,Import général,1,288,Transporteur indépendant,Kaolack,195.1,Jeudi,pluies,dédouané avant arrivée,39.5,35.7,True,18610
